Country,Source,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
Saint Vincent and the Grenadines,IPPU,1.05,1.11,1.13,1.16,1.18,1.26,1.25,1.24,1.23,1.44,1.28,1.23,1.25,1.22,1.25,1.24,1.24,1.19,1.18,1.22
Saint Vincent and the Grenadines,Waste,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.006,0.006,0.0054
Saint Vincent and the Grenadines,Farm-gate emissions,3.4202,4.5036,4.9154,5.5677,6.3464,5.9589,6.4193,6.6753,6.0531,7.2438,4.9003,4.3919,4.3432,3.9319,4.3522,3.4127,3.2672,2.3471,3.3056,3.0963
Saint Vincent and the Grenadines,Land Use change,0,3.7462,3.7462,3.7462,3.7462,3.7462,3.7462,3.7462,3.7462,3.7462,3.7462,6.5558,6.5558,6.5558,6.5558,6.5558,3.7462,3.7462,3.7462,3.7462
Saint Vincent and the Grenadines,Emissions on agricultural land,3.4202,8.2497,8.6615,9.3139,10.0926,9.705,10.1655,10.4215,9.7992,10.99,8.6464,10.9477,10.899,10.4877,10.908,9.9685,7.0133,6.0933,7.0518,6.8425
Saint Vincent and the Grenadines,Pre- and post- production,24.0604,26.0605,27.0688,27.2388,30.6623,31.3582,30.0122,31.6853,28.9009,35.7323,31.5089,33.9885,38.769,40.0293,41.5121,43.9245,43.7732,42.0686,44.2648,47.7074
Saint Vincent and the Grenadines,Agri-food systems,27.4806,34.3103,35.7303,36.5527,40.7549,41.0632,40.1777,42.1067,38.7001,46.7223,40.1553,44.9362,49.6679,50.517,52.4201,53.893,50.7866,48.162,51.3166,54.5499
Saint Vincent and the Grenadines,LULUCF,-46.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,LULUCF,-28.515,,,,-34.731,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,AFOLU,-46.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,All sectors with LULUCF,101.2278,181.1148,188.1348,199.1648,221.1848,221.2648,217.2548,261.2448,192.2348,313.4448,221.2848,199.2348,254.2548,210.2248,276.2548,214.2448,254.2448,258.196,265.186,274.2254
Saint Vincent and the Grenadines,All sectors without LULUCF,148.0548,181.1148,188.1348,199.1648,221.1848,221.2648,217.2548,261.2448,192.2348,313.4448,221.2848,199.2348,254.2548,210.2248,276.2548,214.2448,254.2448,258.196,265.186,274.2254
Samoa,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,On-farm energy use,2.8997,3.2877,3.9044,3.5806,3.9341,4.014,3.8769,4.1757,3.756,3.8726,4.3197,3.678,3.6852,4.367,3.5376,3.9223,2.4058,2.861,2.8998,2.7722
Samoa,Forestland,2.5125,1.8314,1.8314,1.8314,1.8314,1.8314,1.8314,1.8314,1.8314,1.8314,1.8314,3.6095,3.6095,3.6095,3.6095,3.6095,2.3712,2.3712,2.3712,2.3712
Samoa,Net Forest conversion,104.8736,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,105.1845,105.1845,105.1845,105.1845,105.1845,104.2624,104.2624,104.2624,104.2624
Samoa,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,Waste - agri-food systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,On-farm electricity use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,Food Processing,4.0111,4.3255,4.0537,4.4557,4.2376,4.8574,4.6733,4.9037,4.8493,9.8077,11.758,12.445,11.0179,11.3882,13.6693,16.2302,16.5609,15.695,16.9625,22.8611
Samoa,Food Packaging,0.2582,0.2548,0.2803,0.2118,0.1967,0.153,0.1646,0.1664,0.1837,0.2011,0.2136,0.2147,0.2305,0.2586,0.3453,0.344,0.39,0.3671,0.4821,0.3108
Samoa,Food Retail,3.4613,3.8504,4.2996,4.5515,4.4212,5.0298,5.1903,5.0929,4.6798,4.3937,4.3251,4.5888,4.9266,5.1746,6.0111,6.9266,7.9582,8.3824,8.5252,7.557
Samoa,Food Household Consumption,1.7762,2.059,2.0102,2.0841,2.0054,2.4038,2.3049,2.3352,2.232,1.9397,2.1361,2.1175,2.2199,2.343,2.5614,3.155,3.8132,3.809,3.7166,3.7179
Samoa,Food Transport,4.0273,4.0037,3.8551,4.1429,4.0818,4.5217,4.9044,4.0713,6.0267,7.4459,9.0838,14.6296,13.6493,12.1594,11.6321,17.6704,14.553,17.8968,18.359,15.3028
Samoa,Energy,143,147,147,154,150,161,165,172,180,187,187,202,198,198,209,235,246,296,313,342
Samoa,IPPU,1.4,1.36,1.33,1.35,1.4,1.43,1.46,1.45,1.43,1.41,1.39,1.4,1.42,1.42,1.43,1.59,1.66,1.88,1.97,1.75
Samoa,Farm-gate emissions,2.8997,3.2877,3.9044,3.5806,3.9341,4.014,3.8769,4.1757,3.756,3.8726,4.3197,3.678,3.6852,4.367,3.5376,3.9223,2.4058,2.861,2.8998,2.7722
Samoa,Land Use change,104.8736,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,104.8029,105.1845,105.1845,105.1845,105.1845,105.1845,104.2624,104.2624,104.2624,104.2624
Samoa,Emissions on agricultural land,107.7733,108.0906,108.7073,108.3834,108.737,108.8168,108.6797,108.9785,108.5589,108.6755,109.1225,108.8625,108.8697,109.5515,108.7221,109.1068,106.6682,107.1234,107.1622,107.0346
Samoa,Pre- and post- production,13.5341,14.4934,14.4989,15.446,14.9427,16.9657,17.2375,16.5695,17.9715,23.7881,27.5166,33.9956,32.0442,31.3238,34.2192,44.3262,43.2753,46.1503,48.0454,49.7496
Samoa,Agri-food systems,121.3074,122.584,123.2062,123.8294,123.6797,125.7825,125.9172,125.548,126.5304,132.4636,136.6391,142.8581,140.9139,140.8753,142.9413,153.433,149.9435,153.2737,155.2076,156.7842
Samoa,LULUCF,107.3861,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,108.794,108.794,108.794,108.794,108.794,106.6336,106.6336,106.6336,106.6336
Samoa,LULUCF,,,,,,,,,,,,,,,,,,,,
Samoa,AFOLU,107.3861,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,106.6343,108.794,108.794,108.794,108.794,108.794,106.6336,106.6336,106.6336,106.6336
Samoa,All sectors with LULUCF,251.7861,254.9943,254.9643,261.9843,258.0343,269.0643,273.0943,280.0843,288.0643,295.0443,295.0243,312.194,308.214,308.214,319.224,345.384,354.2936,404.5136,421.6036,450.3836
Samoa,All sectors without LULUCF,144.4,148.36,148.33,155.35,151.4,162.43,166.46,173.45,181.43,188.41,188.39,203.4,199.42,199.42,210.43,236.59,247.66,297.88,314.97,343.75
San Marino,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Forestland,-2.2953,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.0167,-2.0167,-2.0167,-2.0167,-2.0167,0,0,0,0
San Marino,Net Forest conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Waste - agri-food systems,0.0288,0.0289,0.029,0.0293,0.0296,0.0296,0.0297,0.0299,0.03,0.0298,0.0297,0.0296,0.0295,0.0295,0.0295,0.0293,0.0293,0.0294,0.0295,0.0295
San Marino,Energy,211,212,214,223,226,228,227,226,221,200,205,203,191,172,160,166,164,163,161,147
San Marino,IPPU,13.1,13.6,13.6,14.5,15.5,15.8,16.2,16.4,15.3,12.9,13.3,12.1,10.8,10.2,9.8,10.1,10.2,10.4,10.2,8.32
San Marino,Waste,0.215,0.212,0.224,0.219,0.264,0.245,0.242,0.241,0.25,0.25,0.243,0.244,0.248,0.242,0.227,0.246,0.26,0.242,0.237,0.24
San Marino,Farm-gate emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Land Use change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Emissions on agricultural land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Pre- and post- production,0.0288,0.0289,0.029,0.0293,0.0296,0.0296,0.0297,0.0299,0.03,0.0298,0.0297,0.0296,0.0295,0.0295,0.0295,0.0293,0.0293,0.0294,0.0295,0.0295
San Marino,Agri-food systems,0.0288,0.0289,0.029,0.0293,0.0296,0.0296,0.0297,0.0299,0.03,0.0298,0.0297,0.0296,0.0295,0.0295,0.0295,0.0293,0.0293,0.0294,0.0295,0.0295
San Marino,LULUCF,-2.2953,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.0167,-2.0167,-2.0167,-2.0167,-2.0167,0,0,0,0
San Marino,LULUCF,,,,,,,,-4.015,,,-10.48,,,,,,,,,
San Marino,AFOLU,-2.2953,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.0167,-2.0167,-2.0167,-2.0167,-2.0167,0,0,0,0
San Marino,All sectors with LULUCF,222.0197,223.6597,225.6717,235.5667,239.6117,241.8927,241.2897,240.4887,234.3977,210.9977,216.3907,213.3273,200.0313,180.4253,168.0103,174.3293,174.46,173.642,171.437,155.56
San Marino,All sectors without LULUCF,224.315,225.812,227.824,237.719,241.764,244.045,243.442,242.641,236.55,213.15,218.543,215.344,202.048,182.442,170.027,176.346,174.46,173.642,171.437,155.56
Sao Tome and Principe,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,On-farm energy use,0.4362,0.4138,0.432,0.5509,0.6383,0.6789,0.7097,0.7048,0.6957,0.6711,0.6824,0.7028,0.7445,0.7349,0.7379,0.7678,0.799,0.828,0.8469,0.8687
Sao Tome and Principe,Forestland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,Net Forest conversion,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074
Sao Tome and Principe,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,Waste - agri-food systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,On-farm electricity use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,Food Processing,0.0164,0.0175,0.0217,0.0227,0.0273,0.0319,0.1422,0.2243,0.208,0.2809,0.3256,0.3854,0.8339,0.7533,0.7736,0.7589,0.6503,0.5766,0.5283,0.5608
Sao Tome and Principe,Food Packaging,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
Sao Tome and Principe,Food Retail,0.0049,0.0053,0.006,0.0068,0.0075,0.0079,0.0087,0.163,0.1731,0.2454,0.318,0.3297,0.3871,0.3257,0.3733,0.4059,0.4384,0.451,0.451,0.4567
Sao Tome and Principe,Food Household Consumption,1.505,1.5238,2.0056,2.0175,2.5193,2.549,3.4123,3.7407,4.3766,4.5459,4.9701,5.153,5.4086,5.2453,5.3665,5.6271,5.9086,6.2457,6.5136,6.6355
Sao Tome and Principe,Food Transport,2.7353,2.7113,3.1208,3.4979,3.969,4.375,4.5415,4.619,5.088,5.608,6.035,6.1913,6.8137,7.2126,7.0892,7.6076,8.1559,8.5893,9.0338,8.2564
Sao Tome and Principe,Energy,47.7,51.3,58.7,66,73.3,77,84.3,84.3,84.3,91.7,99,103,114,114,114,114,121,125,119,120
Sao Tome and Principe,IPPU,0.666,0.682,0.717,0.639,0.78,0.781,0.801,0.851,0.835,0.88,0.917,0.97,0.995,1.08,1.05,1.02,1.01,1.04,1.04,1.11
Sao Tome and Principe,Farm-gate emissions,0.4362,0.4138,0.432,0.5509,0.6383,0.6789,0.7097,0.7048,0.6957,0.6711,0.6824,0.7028,0.7445,0.7349,0.7379,0.7678,0.799,0.828,0.8469,0.8687
Sao Tome and Principe,Land Use change,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074
Sao Tome and Principe,Emissions on agricultural land,9.4652,9.4428,9.4611,9.5799,9.6673,9.7079,9.7387,9.7339,9.7247,9.7001,9.7115,216.0102,216.0519,216.0423,216.0453,216.0752,216.1064,216.1354,216.1543,216.1761
Sao Tome and Principe,Pre- and post- production,4.2616,4.2579,5.1541,5.5449,6.5231,6.9638,8.1047,8.747,9.8457,10.6802,11.6487,12.0595,13.4434,13.5369,13.6027,14.3996,15.1533,15.8627,16.5268,15.9095
Sao Tome and Principe,Agri-food systems,13.7268,13.7007,14.6152,15.1248,16.1905,16.6717,17.8434,18.4809,19.5704,20.3803,21.3602,228.0697,229.4953,229.5792,229.648,230.4748,231.2597,231.9981,232.6811,232.0856
Sao Tome and Principe,LULUCF,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074
Sao Tome and Principe,LULUCF,,,,,,,,,,,,,-326.633,,,,,,,
Sao Tome and Principe,AFOLU,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,9.029,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074,215.3074
Sao Tome and Principe,All sectors with LULUCF,57.395,61.011,68.446,75.668,83.109,86.81,94.13,94.18,94.164,101.609,108.946,319.2774,330.3024,330.3874,330.3574,330.3274,337.3174,341.3474,335.3474,336.4174
Sao Tome and Principe,All sectors without LULUCF,48.366,51.982,59.417,66.639,74.08,77.781,85.101,85.151,85.135,92.58,99.917,103.97,114.995,115.08,115.05,115.02,122.01,126.04,120.04,121.11
Saudi Arabia,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,On-farm energy use,8849.841,9535.7212,10740.6927,11393.4794,10927.1464,11232.6464,12032.3142,13466.1635,14791.2757,13926.2021,14721.6785,15048.6275,15245.168,14545.1616,14800.5857,15818.0977,13906.6769,11245.536,11878.1007,11293.6037
Saudi Arabia,Forestland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,Net Forest conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,Waste - agri-food systems,86.4743,86.3784,86.4759,86.9069,87.5111,88.3056,88.7637,89.0922,89.8342,89.1957,89.8877,90.6857,90.9923,91.0402,91.0832,90.6004,90.5526,90.7706,91.3384,91.2851
Saudi Arabia,Fertilizers Manufacturing,4639.4264,5000.5275,5610.8504,5732.7947,5427.6377,5688.4069,6508.1153,8021.1037,7851.11,8032.6999,7835.0515,8173.3569,8823.511,9191.7106,7920.7455,9650.921,9867.6305,9316.6822,10038.0537,10123.6961
Saudi Arabia,On-farm electricity use,1824.192,1849.7548,1982.2894,1965.2651,2202.097,2338.6905,2531.9266,2300.3098,2545.9434,3833.1109,2667.1555,2856.1762,3093.8624,3186.5699,3399.7507,3462.7673,3434.0473,3350.4097,3366.9496,3360.3894
Saudi Arabia,Food Processing,4968.7524,5114.4067,5530.3912,5846.535,6630.7939,6861.1405,6850.2605,11408.4662,13871.9994,14295.8404,13073.6732,12659.2921,15340.3871,16222.8578,16543.9238,17076.8063,14454.3026,11927.3629,12178.7378,12079.6143
Saudi Arabia,Food Packaging,759.5836,734.7271,762.594,777.9972,1035.0799,990.2933,1024.9536,983.2007,1067.9096,1036.3968,1130.0153,1171.4317,1227.0306,1275.8463,1291.2976,1292.4537,1204.048,1120.6615,1260.6179,1185.077
Saudi Arabia,Food Retail,2333.1898,2325.0884,2551.9263,2551.9263,3102.8184,3119.0211,3394.4671,3680.0963,3926.8216,4408.335,4980.0435,5351.3396,6013.4616,6180.2298,6390.6251,7095.1839,7085.8693,7109.7277,7415.5567,8141.7307
Saudi Arabia,Food Household Consumption,5792.9222,6099.981,6287.9937,6629.5016,7054.7182,7395.7085,8164.5135,8269.8033,8988.0389,9643.5631,10086.7648,10458.2733,11174.8323,11662.121,12595.7206,13374.0416,13523.9356,13318.2447,12178.5817,12007.8771
Saudi Arabia,Food Transport,6499.85,6708.3,7104.45,7357.35,7731.65,8138.15,8809.1,9843.4,10625.1,10965.95,11340.4,12000.7,12991.05,13431.4,14202.2,15304,14752.6,13325.65,12334.4,14512.39
Saudi Arabia,Energy,288000,287000,315000,315000,383000,385000,419000,373000,416000,448000,500000,481000,542000,518000,577000,622000,543000,562000,558000,537000
Saudi Arabia,IPPU,23500,30900,32900,34900,37600,40900,42800,46900,51400,56000,62700,68500,72800,76100,80100,79300,79300,79100,79800,84000
Saudi Arabia,Farm-gate emissions,8849.841,9535.7212,10740.6927,11393.4794,10927.1464,11232.6464,12032.3142,13466.1635,14791.2757,13926.2021,14721.6785,15048.6275,15245.168,14545.1616,14800.5857,15818.0977,13906.6769,11245.536,11878.1007,11293.6037
Saudi Arabia,Land Use change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,Emissions on agricultural land,8849.841,9535.7212,10740.6927,11393.4794,10927.1464,11232.6464,12032.3142,13466.1635,14791.2757,13926.2021,14721.6785,15048.6275,15245.168,14545.1616,14800.5857,15818.0977,13906.6769,11245.536,11878.1007,11293.6037
Saudi Arabia,Pre- and post- production,26904.3907,27919.164,29916.9709,30948.2769,33272.3062,34619.7164,37372.1003,44595.4722,48966.7571,52305.0918,51202.9915,52761.2555,58755.1273,61241.7756,62435.3465,67346.7742,64412.9859,59559.5093,58864.2358,61502.0597
Saudi Arabia,Agri-food systems,35754.2317,37454.8851,40657.6636,42341.7563,44199.4526,45852.3629,49404.4145,58061.6356,63758.0328,66231.2939,65924.67,67809.883,74000.2953,75786.9372,77235.9322,83164.8719,78319.6628,70805.0453,70742.3364,72795.6633
Saudi Arabia,LULUCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,LULUCF,-14168.5,,,,,,,,,,-9049.4,,-9151,,,,,,,
Saudi Arabia,AFOLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,All sectors with LULUCF,311500,317900,347900,349900,420600,425900,461800,419900,467400,504000,562700,549500,614800,594100,657100,701300,622300,641100,637800,621000
Saudi Arabia,All sectors without LULUCF,311500,317900,347900,349900,420600,425900,461800,419900,467400,504000,562700,549500,614800,594100,657100,701300,622300,641100,637800,621000
Senegal,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,On-farm energy use,246.9348,255.0634,286.4273,294.8914,319.6547,318.7042,228.8768,290.2346,260.9157,282.5041,365.5581,401.196,372.7036,384.429,416.5552,464.8576,500.826,506.48,482.0626,495.1641
Senegal,Forestland,259.6927,2421.8938,2421.8938,2421.8938,2421.8938,2421.8938,2421.8938,2421.8938,2421.8938,2421.8938,2421.8938,485.0654,485.0654,485.0654,485.0654,485.0654,354.999,354.999,354.999,354.999
Senegal,Net Forest conversion,4626.6,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3986.4,3986.4,3986.4,3986.4,3986.4,3974.6667,3974.6667,3974.6667,3974.6667
Senegal,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,Waste - agri-food systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,On-farm electricity use,26.252,27.9325,24.0778,53.2116,35.4918,37.0353,37.5555,39.9898,30.5859,51.0336,49.733,46.4522,51.1463,11.3193,63.2547,66.5838,69.9131,75.2398,79.2348,82.4308
Senegal,Food Processing,0,0,0,0,0,0,162.2398,39.9898,51.1846,118.5992,94.9668,74.973,81.4691,100.3394,106.9978,116.3195,125.6413,30.4263,32.4239,32.4239
Senegal,Food Packaging,14.8878,15.2897,17.1596,28.9997,33.9928,38.3053,27.5336,30.4734,30.6051,29.4952,51.5991,44.3109,37.2927,33.8893,68.8418,76.9088,69.4204,66.5216,87.386,69.0468
Senegal,Food Retail,22.6853,24.5298,22.8812,22.6994,30.9381,45.109,55.7324,61.762,54.2681,78.3905,31.4037,28.8829,31.0715,74.7988,79.0868,89.9,89.9,117.6788,148.4973,100.1918
Senegal,Food Household Consumption,586.3218,665.7157,628.5554,545.4651,573.0753,494.3849,480.5978,396.2413,405.4089,527.2005,492.5455,443.6678,462.6801,518.7798,540.0693,571.4019,595.998,598.0544,554.9749,554.9749
Senegal,Food Transport,125.12,124.44,135.86,150.37,162.73,157.441,168.232,207.065,227.84,210.7144,221.746,235.0405,227.4158,252.04,264.35,293.79,320,343.8011,340.3611,319.4243
Senegal,Energy,3360,3640,3780,4260,4290,4500,3290,3640,3560,3440,5720,6030,5570,5830,6900,8060,8080,7490,8560,8730
Senegal,IPPU,613,692,745,754,1030,1120,1210,1300,1280,1360,1680,1900,1890,2110,1990,1890,2100,2110,2200,2780
Senegal,Farm-gate emissions,246.9348,255.0634,286.4273,294.8914,319.6547,318.7042,228.8768,290.2346,260.9157,282.5041,365.5581,401.196,372.7036,384.429,416.5552,464.8576,500.826,506.48,482.0626,495.1641
Senegal,Land Use change,4626.6,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3947.02,3986.4,3986.4,3986.4,3986.4,3986.4,3974.6667,3974.6667,3974.6667,3974.6667
Senegal,Emissions on agricultural land,4873.5348,4202.0834,4233.4473,4241.9114,4266.6747,4265.7242,4175.8968,4237.2546,4207.9357,4229.5241,4312.5781,4387.596,4359.1036,4370.829,4402.9552,4451.2576,4475.4927,4481.1467,4456.7293,4469.8308
Senegal,Pre- and post- production,775.2669,857.9077,828.534,800.7458,836.228,772.2755,931.8911,775.5213,799.8926,1015.4334,941.9941,873.3273,891.0755,991.1666,1122.6004,1214.904,1270.8728,1231.722,1242.878,1158.4925
Senegal,Agri-food systems,5648.8017,5059.9911,5061.9813,5042.6572,5102.9027,5037.9997,5107.7879,5012.7759,5007.8283,5244.9575,5254.5722,5260.9233,5250.1791,5361.9956,5525.5556,5666.1616,5746.3655,5712.8687,5699.6073,5628.3233
Senegal,LULUCF,4886.2927,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,4471.4654,4471.4654,4471.4654,4471.4654,4471.4654,4329.6657,4329.6657,4329.6657,4329.6657
Senegal,LULUCF,-10555,,,,,-11434,,,,,,,,,,,,,,
Senegal,AFOLU,4886.2927,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,6368.9138,4471.4654,4471.4654,4471.4654,4471.4654,4471.4654,4329.6657,4329.6657,4329.6657,4329.6657
Senegal,All sectors with LULUCF,8859.2927,10700.9138,10893.9138,11382.9138,11688.9138,11988.9138,10868.9138,11308.9138,11208.9138,11168.9138,13768.9138,12401.4654,11931.4654,12411.4654,13361.4654,14421.4654,14509.6657,13929.6657,15089.6657,15839.6657
Senegal,All sectors without LULUCF,3973,4332,4525,5014,5320,5620,4500,4940,4840,4800,7400,7930,7460,7940,8890,9950,10180,9600,10760,11510
Serbia,Drained organic soils (CO2),,,,,,,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.4863,2.5151
Serbia,On-farm energy use,,,,,,,590.3797,695.2506,205.7565,291.0439,236.2937,273.1179,461.4524,466.4169,413.9575,406.656,534.9536,499.182,449.1376,456.1736
Serbia,Forestland,,,,,,,-35593.1107,-35593.1107,-35593.1107,-35593.1107,-35593.1107,-4697.7446,-4697.7446,-4697.7446,-4697.7446,-4697.7446,-6725.1092,-6725.1092,-6725.1092,-6725.1092
Serbia,Net Forest conversion,,,,,,,0,0,0,0,0,1853.4434,1853.4434,1853.4434,1853.4434,1853.4434,6636.1258,6636.1258,6636.1258,6636.1258
Serbia,Fires in organic soils,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Waste - agri-food systems,,,,,,,48.578,49.1489,49.5299,49.2395,49.0851,49.4137,49.1554,49.3782,49.3222,48.9785,49.0303,49.1953,49.4692,49.5036
Serbia,Fertilizers Manufacturing,,,,,,,203.7136,230.9199,201.7159,214.2247,294.9982,349.8283,392.386,515.8127,430.1957,383.4268,375.2366,290.4694,302.1619,320.306
Serbia,On-farm electricity use,,,,,,,174.7553,155.6156,157.4968,218.9319,324.3675,251.5219,234.8237,227.2998,225.0343,239.3822,236.3616,258.3138,257.5057,264
Serbia,Food Processing,,,,,,,1256.0235,1881.9407,1543.1634,1375.52,2214.9335,2574.7475,2960.0721,2687.9388,2505.6826,2422.5284,1927.5953,2038.1994,1825.1059,1825.1059
Serbia,Food Packaging,,,,,,,291.5926,326.8493,394.5332,301.9449,438.1134,353.625,370.6591,332.2469,306.5391,358.6042,406.6104,438.627,431.6347,416.7716
Serbia,Food Retail,,,,,,,596.588,546.6132,597.5938,654.0259,657.9083,755.9252,621.6211,596.2086,536.1882,595.4996,613.9691,634.3567,608.164,616.3178
Serbia,Food Household Consumption,,,,,,,1849.7141,2062.6082,1936.9171,1839.9793,1756.6712,1955.7359,1862.2123,1776.1794,1711.4097,1707.3176,1742.6323,1775.258,1689.2742,1689.2742
Serbia,Energy,,,,,,,60200,58600,58000,52900,53300,56700,50900,51800,43600,51400,53100,52700,53200,53200
Serbia,IPPU,,,,,,,2410,2440,2730,2150,2230,2450,2280,2190,1870,1930,2040,2110,2190,2290
Serbia,Waste,,,,,,,5.87,5.92,6.04,6.15,6.22,6.34,6.45,6.45,6.43,6.41,6.4,6.37,6.35,6.63
Serbia,Farm-gate emissions,,,,,,,592.8659,697.7368,208.2428,293.5302,238.7799,275.6042,463.9387,468.9032,416.4437,409.1423,537.4399,501.6683,451.6238,458.6887
Serbia,Land Use change,,,,,,,0,0,0,0,0,1853.4434,1853.4434,1853.4434,1853.4434,1853.4434,6636.1258,6636.1258,6636.1258,6636.1258
Serbia,Emissions on agricultural land,,,,,,,592.8659,697.7368,208.2428,293.5302,238.7799,2129.0475,2317.3821,2322.3466,2269.8871,2262.5857,7173.5657,7137.7941,7087.7497,7094.8146
Serbia,Pre- and post- production,,,,,,,4420.9651,5253.6958,4880.9501,4653.8662,5736.0772,6290.7975,6490.9297,6185.0644,5764.3718,5755.7373,5351.4356,5484.4196,5163.3156,5181.2791
Serbia,Agri-food systems,,,,,,,5013.831,5951.4327,5089.1929,4947.3964,5974.8571,8419.845,8808.3118,8507.4109,8034.2589,8018.323,12525.0013,12622.2137,12251.0653,12276.0936
